executionStartTime,executionEndTime,executionLatency,containerId,hostId,statusCode,requestResponseLatency,requestTime,responseTime,requestId,replicas,cpCpuUsage,cpMemoryUsage,n3CpuUsage,n3MemoryUsage,n2CpuUsage,n2MemoryUsage,n4CpuUsage,n4MemoryUsage,n1CpuUsage,n1MemoryUsage,functionInvocationRate,schedulingLatency
1621110354.6463294,1621110365.6349916,10.988662242889404,27ceedc0-c78c-468e-80fe-463fbb01e9d7,1621076758,200,14.25,1621110351.398,1621110365.648,ad85bd20-2758-425e-ad60-47238024d32c,8,271296055n,1674176Ki,277057084n,1031848Ki,139047678n,1260104Ki,217711819n,1341644Ki,1341393357n,1407428Ki,1100m,3.2483294010162354
1621110349.5320811,1621110369.7784169,20.246335744857788,2ceb6eed-f80d-4dea-afb7-b0c5399fe9cb,1621076758,200,22.450000047683716,1621110347.399,1621110369.849,c49251bb-5636-4172-b5d8-bc71e4b9430f,8,271296055n,1674176Ki,277057084n,1031848Ki,139047678n,1260104Ki,217711819n,1341644Ki,1341393357n,1407428Ki,1100m,2.1330811977386475
1621110362.8930662,1621110371.7618566,8.8687903881073,27ceedc0-c78c-468e-80fe-463fbb01e9d7,1621076758,200,10.398000001907349,1621110361.399,1621110371.797,b0c15492-91e4-4e30-b5f9-7466fdfee2d6,8,271296055n,1674176Ki,277057084n,1031848Ki,139047678n,1260104Ki,217711819n,1341644Ki,1341393357n,1407428Ki,1099m,1.4940662384033203
1621110344.7165534,1621110372.131931,27.415377616882324,2ceb6eed-f80d-4dea-afb7-b0c5399fe9cb,1621076758,200,28.82200002670288,1621110343.399,1621110372.221,90e57464-e1fb-482d-b1ef-bcf82609064b,8,271296055n,1674176Ki,277057084n,1031848Ki,139047678n,1260104Ki,217711819n,1341644Ki,1341393357n,1407428Ki,1099m,1.3175535202026367
1621110367.0118165,1621110373.0180895,6.006273031234741,4448c5a7-7123-4c92-a697-ffc521c4d10c,1621076758,200,6.66100001335144,1621110366.399,1621110373.06,568d9c25-dc6b-45d3-a411-e4085e398d67,9,271296055n,1674176Ki,277057084n,1031848Ki,139047678n,1260104Ki,217711819n,1341644Ki,1341393357n,1407428Ki,1099m,0.612816572189331
1621110348.84658,1621110373.3029397,24.45635962486267,2ceb6eed-f80d-4dea-afb7-b0c5399fe9cb,1621076758,200,26.930999994277954,1621110346.399,1621110373.33,f3562e4d-fe2b-44e8-9b43-d1a40b47be1c,9,271296055n,1674176Ki,277057084n,1031848Ki,139047678n,1260104Ki,217711819n,1341644Ki,1341393357n,1407428Ki,1099m,2.447580099105835
1621110368.035945,1621110373.6665251,5.630580186843872,377daaa7-0711-4676-9b9a-202343e283d5,1621076759,200,6.2769999504089355,1621110367.398,1621110373.675,ca5a02b0-07a2-48b6-b914-90c84bc9f4eb,9,271296055n,1674176Ki,277057084n,1031848Ki,139047678n,1260104Ki,217711819n,1341644Ki,1341393357n,1407428Ki,1099m,0.6379449367523193
1621110362.3208978,1621110373.8997495,11.578851699829102,2ceb6eed-f80d-4dea-afb7-b0c5399fe9cb,1621076758,200,13.562000036239624,1621110360.398,1621110373.96,1cb8d7ef-88fd-4a0f-a9ed-855a96e9c262,9,271296055n,1674176Ki,277057084n,1031848Ki,139047678n,1260104Ki,217711819n,1341644Ki,1341393357n,1407428Ki,899m,1.9228978157043457
1621110355.4414685,1621110376.0311747,20.58970618247986,2ceb6eed-f80d-4dea-afb7-b0c5399fe9cb,1621076758,200,23.686000108718872,1621110352.399,1621110376.085,4612949a-2e3f-4dbe-9e40-4383819193cd,9,271296055n,1674176Ki,277057084n,1031848Ki,139047678n,1260104Ki,217711819n,1341644Ki,1341393357n,1407428Ki,899m,3.042468547821045
1621110365.1196363,1621110379.3027835,14.183147192001343,2ceb6eed-f80d-4dea-afb7-b0c5399fe9cb,1621076758,200,16.930999994277954,1621110362.398,1621110379.329,6a7b4651-7e7a-48a1-9bbe-8ee01fbc3ced,11,271296055n,1674176Ki,277057084n,1031848Ki,139047678n,1260104Ki,217711819n,1341644Ki,1341393357n,1407428Ki,999m,2.7216362953186035
1621110372.814096,1621110379.3269317,6.512835741043091,377daaa7-0711-4676-9b9a-202343e283d5,1621076759,200,6.940999984741211,1621110372.399,1621110379.34,e249f028-4e1d-4cec-b26c-159989809038,11,271296055n,1674176Ki,277057084n,1031848Ki,139047678n,1260104Ki,217711819n,1341644Ki,1341393357n,1407428Ki,999m,0.4150960445404053
1621110375.0085964,1621110380.8182085,5.809612035751343,fe657237-509b-41ee-bc3f-69d23b09f55c,1621076759,200,6.446000099182129,1621110374.398,1621110380.844,09697ad4-73ba-4072-a339-b79f676b4e94,11,271296055n,1674176Ki,277057084n,1031848Ki,139047678n,1260104Ki,217711819n,1341644Ki,1341393357n,1407428Ki,999m,0.6105964183807373
1621110374.0839367,1621110380.9747787,6.890841960906982,4448c5a7-7123-4c92-a697-ffc521c4d10c,1621076758,200,7.621000051498413,1621110373.399,1621110381.02,5f7bc08c-6168-4d20-8e70-56e2f826e211,11,271296055n,1674176Ki,277057084n,1031848Ki,139047678n,1260104Ki,217711819n,1341644Ki,1341393357n,1407428Ki,999m,0.6849367618560791
