executionStartTime,executionEndTime,executionLatency,containerId,hostId,statusCode,requestResponseLatency,requestTime,responseTime,requestId,replicas,cpCpuUsage,cpMemoryUsage,n3CpuUsage,n3MemoryUsage,n2CpuUsage,n2MemoryUsage,n4CpuUsage,n4MemoryUsage,n1CpuUsage,n1MemoryUsage,functionInvocationRate,schedulingLatency
1621092285.379498,1621092289.1220245,3.7425265312194824,37e67ea1-cf98-4ae8-a8ab-648705e1ae44,1621076759,200,4.074999809265137,1621092283.334,1621092287.409,bb33c66c-6d07-4c60-8b21-d3ca3e2f1edd,4,400220764n,1442316Ki,221775089n,1052636Ki,156172263n,1229956Ki,253154642n,1179532Ki,1856115025n,1415448Ki,1100m,2.0454978942871094
1621092272.6720889,1621092289.0389695,16.366880655288696,c4591959-f4bc-4ef7-9774-7854f9d84cc3,1621076758,200,17.299999952316284,1621092270.334,1621092287.634,252a8355-89d7-43b3-92a5-1d09ff84c6a3,4,400220764n,1442316Ki,221775089n,1052636Ki,156172263n,1229956Ki,253154642n,1179532Ki,1856115025n,1415448Ki,1100m,2.3380887508392334
1621092271.7487333,1621092289.9726522,18.223918914794922,c4591959-f4bc-4ef7-9774-7854f9d84cc3,1621076758,200,19.230000019073486,1621092269.336,1621092288.566,eb2e0144-e2c8-4dc7-9756-ab742cae90c8,4,400220764n,1442316Ki,221775089n,1052636Ki,156172263n,1229956Ki,253154642n,1179532Ki,1856115025n,1415448Ki,1100m,2.412733316421509
1621092286.3567817,1621092290.6081638,4.251382112503052,37e67ea1-cf98-4ae8-a8ab-648705e1ae44,1621076759,200,4.565999984741211,1621092284.334,1621092288.9,24f54ea5-f76c-4184-af8c-0f9c96bfe958,4,400220764n,1442316Ki,221775089n,1052636Ki,156172263n,1229956Ki,253154642n,1179532Ki,1856115025n,1415448Ki,1,2.0227816104888916
1621092287.4562364,1621092291.4902596,4.034023284912109,37e67ea1-cf98-4ae8-a8ab-648705e1ae44,1621076759,200,4.453999996185303,1621092285.334,1621092289.788,0bfd5d66-9168-445c-8ba9-24229a5b061d,4,400220764n,1442316Ki,221775089n,1052636Ki,156172263n,1229956Ki,253154642n,1179532Ki,1856115025n,1415448Ki,1,2.1222362518310547
1621092279.5393894,1621092292.2188597,12.679470300674438,add07565-7d27-43ff-bb27-f7d123d74a90,1621076758,200,13.240999937057495,1621092277.334,1621092290.575,1f82742e-04f0-4bf8-ad3b-2a9179c8bef7,4,400220764n,1442316Ki,221775089n,1052636Ki,156172263n,1229956Ki,253154642n,1179532Ki,1856115025n,1415448Ki,1,2.2053892612457275
1621092291.3484674,1621092295.2964916,3.948024272918701,f5fb6605-eccd-4121-95ab-9a6cd9fe2243,1621076759,200,4.281999826431274,1621092289.334,1621092293.616,a8669bca-525b-442b-a80a-7a5df70973c7,4,400220764n,1442316Ki,221775089n,1052636Ki,156172263n,1229956Ki,253154642n,1179532Ki,1856115025n,1415448Ki,999m,2.014467239379883
1621092275.6013396,1621092297.2655911,21.664251565933228,c4591959-f4bc-4ef7-9774-7854f9d84cc3,1621076758,200,22.211999893188477,1621092273.334,1621092295.546,df23d905-d291-4495-aad5-6ce2724b7466,4,400220764n,1442316Ki,221775089n,1052636Ki,156172263n,1229956Ki,253154642n,1179532Ki,1856115025n,1415448Ki,1099m,2.2673394680023193
1621092293.4688048,1621092298.2905643,4.821759462356567,f5fb6605-eccd-4121-95ab-9a6cd9fe2243,1621076759,200,5.270999908447266,1621092291.334,1621092296.605,7a2f267e-f651-4a87-a7eb-347930c72ef7,4,400220764n,1442316Ki,221775089n,1052636Ki,156172263n,1229956Ki,253154642n,1179532Ki,1856115025n,1415448Ki,999m,2.1348047256469727
1621092274.898865,1621092299.823706,24.924840927124023,c4591959-f4bc-4ef7-9774-7854f9d84cc3,1621076758,200,26.001999855041504,1621092272.334,1621092298.336,966c0da4-575b-43c2-ba50-875ffb2ca9c6,4,400220764n,1442316Ki,221775089n,1052636Ki,156172263n,1229956Ki,253154642n,1179532Ki,1856115025n,1415448Ki,899m,2.5648648738861084
